address,albers_x,albers_y,DISSEMINATION_BLOCK_ID,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1040 HAMILTON ST, VANCOUVER, BC",1209704,477600,59153470001,Elsie Roy Elementary,1209538,477136,117.55988474491245,00:01:57,0.909,schools
"1040 PACIFIC ST, VANCOUVER, BC",1208694,477672,59153172001,Anchor Point Montessori,1208902,477646,70.99566192071796,00:01:10,0.553,schools
"1040 W 16TH AV, VANCOUVER, BC",1209176,475398,59150656001,L'Ecole Bilingue Elementary,1209026,475541,50.221889077792746,00:00:50,0.262,schools
"1040 W 7TH AV, VANCOUVER, BC",1209176,476307,59154192004,Peak House,1208284,476091,140.27983129249532,00:02:20,1.046,schools
"1040 W 8TH AV, VANCOUVER, BC",1209196,476214,59153133004,L'Ecole Bilingue Elementary,1209026,475541,130.91361518356305,00:02:10,1.004,schools
"1040 W GEORGIA ST, VANCOUVER, BC",1209480,478536,59153483003,Pattison High School,1209307,478110,82.10265053862096,00:01:22,0.633,schools
"1040 W GEORGIA ST, VANCOUVER, BC",1209450,478563,59153483003,Pattison High School,1209307,478110,82.10265053862096,00:01:22,0.633,schools
"1040 W GEORGIA ST, VANCOUVER, BC",1209465,478550,59153483003,Pattison High School,1209307,478110,82.10265053862096,00:01:22,0.633,schools
"1041 COMOX ST, VANCOUVER, BC",1209109,478130,59153684001,Pattison High School,1209307,478110,44.6191571753986,00:00:44,0.215,schools
"1041 E 12TH AV, VANCOUVER, BC",1212516,475887,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,106.77668362063953,00:01:46,0.879,schools
"1041 E 14TH AV, VANCOUVER, BC",1212518,475687,59150745004,Charles Dickens Elementary,1212535,475325,110.7602097519602,00:01:50,0.598,schools
"1041 E 16TH AV, VANCOUVER, BC",1212503,475507,59150737003,Charles Dickens Elementary,1212535,475325,55.044234433370306,00:00:55,0.361,schools
"1041 E 21ST AV, VANCOUVER, BC",1212524,475012,59154158001,Charles Dickens Elementary,1212535,475325,74.22555334085101,00:01:14,0.421,schools
"1041 W 7TH AV, VANCOUVER, BC",1209196,476362,59154192002,L'Ecole Bilingue Elementary,1209026,475541,143.36071330601857,00:02:23,1.186,schools
"1041 WOLFE AV, VANCOUVER, BC",1209200,475042,59150656003,L'Ecole Bilingue Elementary,1209026,475541,74.23292996031527,00:01:14,0.687,schools
"1042 ALBERNI ST, VANCOUVER, BC",1209435,478499,59153483001,Pattison High School,1209307,478110,84.85923383484143,00:01:24,0.561,schools
"1042 DAVIE ST, VANCOUVER, BC",1208916,477925,59150795003,Pattison High School,1209307,478110,82.11766407813806,00:01:22,0.549,schools
"1042 E 11TH AV, VANCOUVER, BC",1212514,475931,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,106.42413278636813,00:01:46,0.878,schools
"1042 E 20TH AV, VANCOUVER, BC",1212523,475057,59154158001,Charles Dickens Elementary,1212535,475325,74.11942279761652,00:01:14,0.42,schools
"1042 NELSON ST, VANCOUVER, BC",1209106,478193,59153684001,Pattison High School,1209307,478110,54.81076168942932,00:00:54,0.257,schools
"1042 W 37TH AV, VANCOUVER, BC",1209207,473250,59150669008,Pacific Torah Institute International,1209340,472811,89.86358573162012,00:01:29,0.607,schools
"1043 DAVIE ST, VANCOUVER, BC",1208949,477976,59153684002,Pattison High School,1209307,478110,69.77677282481324,00:01:09,0.45,schools
"1043 E 11TH AV, VANCOUVER, BC",1212514,475988,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,119.70073523346012,00:01:59,0.98,schools
"1043 E 21ST AV, VANCOUVER, BC",1212527,475009,59154158001,Charles Dickens Annex,1212533,474809,58.798475601054605,00:00:58,0.319,schools
"1043 GRANVILLE ST, VANCOUVER, BC",1209393,477877,59154134003,Anchor Point Montessori,1208902,477646,129.71865245300106,00:02:09,0.812,schools
"1043 UNION ST, VANCOUVER, BC",1212478,477844,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,60.0223946222931,00:01:00,0.322,schools
"1043 W 12TH AV, VANCOUVER, BC",1209201,475858,59153136003,L'Ecole Bilingue Elementary,1209026,475541,69.43315137930075,00:01:09,0.49,schools
"1043 W KING EDWARD AV, VANCOUVER, BC",1209194,474614,59150659016,Vancouver Talmud Torah Elementary,1209333,474385,53.37309433087399,00:00:53,0.349,schools
"1044 CARDERO ST, VANCOUVER, BC",1208477,478691,59150846004,King George Secondary,1208443,479047,50.34140881401042,00:00:50,0.489,schools
"1044 E 13TH AV, VANCOUVER, BC",1212522,475728,59150745004,Charles Dickens Elementary,1212535,475325,112.35223049044343,00:01:52,0.602,schools
"1044 E 22ND AV, VANCOUVER, BC",1212521,474855,59150373001,Charles Dickens Annex,1212533,474809,3.7239118081978706,00:00:03,0.011,schools
"1044 E 8TH AV, VANCOUVER, BC",1212497,476241,59150721002,Mount Pleasant StrongStart Centre,1211649,476302,146.75848239609098,00:02:26,1.004,schools
"1044 ROBSON ST, VANCOUVER, BC",1209366,478410,59153682002,Pattison High School,1209307,478110,67.19887850413481,00:01:07,0.437,schools
"1044 WOLFE AV, VANCOUVER, BC",1209154,474999,59150657010,L'Ecole Bilingue Elementary,1209026,475541,75.7832024779495,00:01:15,0.703,schools
"1045 BURNABY ST, VANCOUVER, BC",1208865,477908,59150795003,Pattison High School,1209307,478110,88.59282667147443,00:01:28,0.576,schools
"1045 E 10TH AV, VANCOUVER, BC",1212500,476087,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,128.6589594753073,00:02:08,1.07,schools
"1045 E 17TH AV, VANCOUVER, BC",1212517,475414,59154191003,Charles Dickens Elementary,1212535,475325,65.98993284654277,00:01:05,0.321,schools
"1045 E 22ND AV, VANCOUVER, BC",1212526,474912,59154158003,Charles Dickens Annex,1212533,474809,65.83846887917929,00:01:05,0.228,schools
"1045 E 39TH AV, VANCOUVER, BC",1212523,473113,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,66.06091263677317,00:01:06,0.265,schools
"1045 HARO ST, VANCOUVER, BC",1209303,478399,59153682002,Lord Roberts Annex,1208956,478319,74.01425983289883,00:01:14,0.476,schools
"1045 HOWE ST, VANCOUVER, BC",1209316,477938,59150782001,Anchor Point Montessori,1208902,477646,94.68912481532104,00:01:34,0.757,schools
"1045 KINGSWAY, VANCOUVER, BC",1212511,475205,59154191009,Charles Dickens Elementary,1212535,475325,53.12499256656932,00:00:53,0.21,schools
"1045 KINGSWAY, VANCOUVER, BC",1212521,475198,59154191009,Charles Dickens Elementary,1212535,475325,53.12499256656932,00:00:53,0.21,schools
"1045 NELSON ST, VANCOUVER, BC",1209183,478205,59153683002,Pattison High School,1209307,478110,21.869911246477166,00:00:21,0.156,schools
"1045 ROBSON ST, VANCOUVER, BC",1209390,478468,59153483001,Pattison High School,1209307,478110,87.90746591506502,00:01:27,0.574,schools
"1045 SEYMOUR ST, VANCOUVER, BC",1209463,477802,59154134002,Anchor Point Montessori,1208902,477646,143.7905547901316,00:02:23,0.904,schools
"1045 SEYMOUR ST, VANCOUVER, BC",1209459,477797,59154134002,Anchor Point Montessori,1208902,477646,143.7905547901316,00:02:23,0.904,schools
"1045 W 10TH AV, VANCOUVER, BC",1209198,476062,59153136001,L'Ecole Bilingue Elementary,1209026,475541,116.11272154737905,00:01:56,0.893,schools
"1045 W 11TH AV, VANCOUVER, BC",1209199,475960,59153136002,L'Ecole Bilingue Elementary,1209026,475541,103.34343712132855,00:01:43,0.793,schools
"1045 W 13TH AV, VANCOUVER, BC",1209204,475752,59150646005,L'Ecole Bilingue Elementary,1209026,475541,81.05173620461044,00:01:21,0.582,schools
"1045 W 14TH AV, VANCOUVER, BC",1209212,475648,59150646002,L'Ecole Bilingue Elementary,1209026,475541,43.065473636555396,00:00:43,0.289,schools
"1045 W 15TH AV, VANCOUVER, BC",1209206,475546,59150645004,L'Ecole Bilingue Elementary,1209026,475541,55.292939934579636,00:00:55,0.227,schools
"1045 W 7TH AV, VANCOUVER, BC",1209188,476362,59154192002,L'Ecole Bilingue Elementary,1209026,475541,145.66495732707588,00:02:25,1.193,schools
"1045 W 8TH AV, VANCOUVER, BC",1209180,476268,59154192004,Peak House,1208284,476091,128.04347173007682,00:02:08,1.001,schools
"1046 E 12TH AV, VANCOUVER, BC",1212518,475830,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,107.27688126785428,00:01:47,0.881,schools
"1046 E 15TH AV, VANCOUVER, BC",1212523,475518,59150737003,Charles Dickens Elementary,1212535,475325,56.9486550161033,00:00:56,0.381,schools
"1046 E 18TH AV, VANCOUVER, BC",1212519,475256,59154191009,Charles Dickens Elementary,1212535,475325,46.742365448240065,00:00:46,0.19,schools
"1046 GRANVILLE ST, VANCOUVER, BC",1209443,477840,59154134002,Pattison High School,1209307,478110,144.64162022255843,00:02:24,0.915,schools
"1046 RICHELIEU AV, VANCOUVER, BC",1209170,475267,59150656002,L'Ecole Bilingue Elementary,1209026,475541,51.29600386719625,00:00:51,0.366,schools
"1046 W 12TH AV, VANCOUVER, BC",1209203,475795,59150646005,L'Ecole Bilingue Elementary,1209026,475541,81.02414796382705,00:01:21,0.582,schools
"1046 W 13TH AV, VANCOUVER, BC",1209212,475693,59150646002,L'Ecole Bilingue Elementary,1209026,475541,71.56976606012186,00:01:11,0.475,schools
"1047 BARCLAY ST, VANCOUVER, BC",1209251,478300,59153683001,Pattison High School,1209307,478110,50.85383625227563,00:00:50,0.348,schools
"1047 DAVIE ST, VANCOUVER, BC",1208945,477981,59153684002,Pattison High School,1209307,478110,71.29546933802504,00:01:11,0.456,schools
"1047 DENMAN ST, VANCOUVER, BC",1208216,478943,59150864001,King George Secondary,1208443,479047,33.71448345141332,00:00:33,0.27,schools
"1047 E 10TH AV, VANCOUVER, BC",1212510,476088,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,131.93961520680193,00:02:11,1.08,schools
"1047 E 13TH AV, VANCOUVER, BC",1212530,475787,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,110.7963686218573,00:01:50,0.892,schools
"1047 E 14TH AV, VANCOUVER, BC",1212527,475686,59150745004,Charles Dickens Elementary,1212535,475325,113.69810025737746,00:01:53,0.607,schools
"1047 E 33RD AV, VANCOUVER, BC",1212517,473726,59150419004,Sir Richard McBride Annex,1212408,473884,36.55310696302372,00:00:36,0.182,schools
"1047 E 38TH AV, VANCOUVER, BC",1212524,473212,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,76.72504069745695,00:01:16,0.37,schools
"1047 E 40TH AV, VANCOUVER, BC",1212531,473008,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,70.2130893896537,00:01:10,0.267,schools
"1047 E 41ST AV, VANCOUVER, BC",1212536,472905,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,84.42702834082125,00:01:24,0.373,schools
"1047 GRANVILLE ST, VANCOUVER, BC",1209382,477866,59154134003,Anchor Point Montessori,1208902,477646,127.18265569816312,00:02:07,0.804,schools
"1047 GRANVILLE ST, VANCOUVER, BC",1209387,477872,59154134003,Anchor Point Montessori,1208902,477646,127.18265569816312,00:02:07,0.804,schools
"1048 DAVIE ST, VANCOUVER, BC",1208906,477937,59150795003,Pattison High School,1209307,478110,86.91946012449478,00:01:26,0.569,schools
"1048 DAVIE ST, VANCOUVER, BC",1208901,477939,59150795003,Pattison High School,1209307,478110,86.91946012449478,00:01:26,0.569,schools
"1048 E 14TH AV, VANCOUVER, BC",1212527,475630,59150737004,Charles Dickens Elementary,1212535,475325,97.24377709757657,00:01:37,0.635,schools
"1048 E 16TH AV, VANCOUVER, BC",1212517,475458,59154191003,Charles Dickens Elementary,1212535,475325,66.28861080778363,00:01:06,0.322,schools
"1048 E 22ND AV, VANCOUVER, BC",1212531,474855,59150373001,Charles Dickens Annex,1212533,474809,0.45148209415242513,00:00:00,0.001,schools
"1048 E 28TH AV, VANCOUVER, BC",1212503,474250,59150375007,Sir Richard McBride Annex,1212408,473884,63.027034617953696,00:01:03,0.386,schools
"1048 E 38TH AV, VANCOUVER, BC",1212526,473155,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,67.29230817723571,00:01:07,0.269,schools
"1048 E 39TH AV, VANCOUVER, BC",1212532,473053,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,71.1637073364273,00:01:11,0.27,schools
"1048 E 40TH AV, VANCOUVER, BC",1212534,472948,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,83.65357265265631,00:01:23,0.371,schools
"1048 E 7TH AV, VANCOUVER, BC",1212511,476342,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,145.92374191788153,00:02:25,1.032,schools
"1049 CHILCO ST, VANCOUVER, BC",1207993,479146,59153394005,King George Secondary,1208443,479047,82.94336979151947,00:01:22,0.566,schools
"1049 E 10TH AV, VANCOUVER, BC",1212520,476088,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,133.08338133077848,00:02:13,1.198,schools
"1049 E 11TH AV, VANCOUVER, BC",1212525,475989,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,119.76662493686776,00:01:59,1.095,schools
"1049 NANTON AV, VANCOUVER, BC",1209193,474269,59150659009,Vancouver Talmud Torah Elementary,1209333,474385,54.38740457973293,00:00:54,0.175,schools
"1049 W 26TH AV, VANCOUVER, BC",1209189,474473,59150659018,Westside Montessori,1209243,474492,12.879569663263881,00:00:12,0.036,schools
"1049 W 27TH AV, VANCOUVER, BC",1209192,474370,59150659008,Vancouver Talmud Torah Elementary,1209333,474385,26.478934391532434,00:00:26,0.124,schools
"1049 W 32ND AV, VANCOUVER, BC",1209201,473839,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,99.17855536569083,00:01:39,0.605,schools
"1049 W 33RD AV, VANCOUVER, BC",1209203,473732,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,104.99340263075426,00:01:44,0.712,schools
"105 E 15TH AV, VANCOUVER, BC",1211024,475588,59153161003,St Patrick's Elementary,1211054,475810,41.9005201589448,00:00:41,0.226,schools
"105 E BROADWAY, VANCOUVER, BC",1211018,476208,59153163009,St Patrick Regional Secondary,1211034,475992,59.75111154309921,00:00:59,0.493,schools
"105 E KING EDWARD AV, VANCOUVER, BC",1211055,474622,59150685005,General Wolfe Elementary,1210854,474408,58.006769664754714,00:00:58,0.442,schools
"105 KEEFER ST, VANCOUVER, BC",1211003,478034,59153585003,Crosstown Elementary,1210665,477892,82.78228888825048,00:01:22,0.664,schools
"105 PEVERIL AV, VANCOUVER, BC",1210715,474369,59153251011,General Wolfe Elementary,1210854,474408,30.69034611628936,00:00:30,0.151,schools
"105 TALISMAN AV, VANCOUVER, BC",1210643,474303,59153251010,General Wolfe Elementary,1210854,474408,56.17013124094973,00:00:56,0.263,schools
"105 W 18TH AV, VANCOUVER, BC",1210707,475255,59150682001,Simon Fraser Elementary,1210646,475505,47.24366647213586,00:00:47,0.322,schools
"105 W 20TH AV, VANCOUVER, BC",1210716,475056,59150683001,Simon Fraser Elementary,1210646,475505,69.19140972275096,00:01:09,0.479,schools
"105 W 26TH AV, VANCOUVER, BC",1210721,474499,59153251014,General Wolfe Elementary,1210854,474408,50.41506728407775,00:00:50,0.277,schools
"105 W 3RD AV, VANCOUVER, BC",1210679,476771,59154173001,St Francis Xavier,1211599,476578,115.03200496714109,00:01:55,1.098,schools
"105 W 3RD AV, VANCOUVER, BC",1210691,476776,59154173001,St Francis Xavier,1211599,476578,115.03200496714109,00:01:55,1.098,schools
"105 W 40TH AV, VANCOUVER, BC",1210739,473038,59150540003,Sir Wm Van Horne Elementary,1210881,472668,87.50313434501788,00:01:27,0.516,schools
"105 W KING EDWARD AV, VANCOUVER, BC",1210719,474623,59153252003,General Wolfe Elementary,1210854,474408,74.1606248778673,00:01:14,0.401,schools
"1050 ALBERNI ST, VANCOUVER, BC",1209428,478505,59153483001,Pattison High School,1209307,478110,89.26552232083827,00:01:29,0.58,schools
"1050 ALBERNI ST, VANCOUVER, BC",1209422,478512,59153483001,Pattison High School,1209307,478110,89.26552232083827,00:01:29,0.58,schools
"1050 BEACH AV, VANCOUVER, BC",1208630,477546,59153171006,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BEACH AV, VANCOUVER, BC",1208411,477879,59153400001,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BEACH AV, VANCOUVER, BC",1208581,477513,59154140001,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BIDWELL ST, VANCOUVER, BC",1208364,478804,59153956004,King George Secondary,1208443,479047,32.36396295324642,00:00:32,0.278,schools
"1050 BROUGHTON ST, VANCOUVER, BC",1208695,478508,59153676003,Lord Roberts Annex,1208956,478319,68.9315156995353,00:01:08,0.373,schools
"1050 BURRARD ST, VANCOUVER, BC",1209203,477969,59153849002,Pattison High School,1209307,478110,82.31104679582478,00:01:22,0.629,schools
"1050 CHILCO ST, VANCOUVER, BC",1207982,479074,59150861004,King George Secondary,1208443,479047,85.51789101995675,00:01:25,0.666,schools
"1050 CONNAUGHT DRIVE, VANCOUVER, BC",1209201,473891,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,99.48699137578446,00:01:39,0.606,schools
"1050 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209197,474005,59150670008,Vancouver Talmud Torah Elementary,1209333,474385,79.08927575251812,00:01:19,0.484,schools
"1050 E 10TH AV, VANCOUVER, BC",1212521,476032,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,120.7795418245512,00:02:00,1.098,schools
"1050 E 11TH AV, VANCOUVER, BC",1212525,475931,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,107.93892102964637,00:01:47,0.997,schools
"1050 E 12TH AV, VANCOUVER, BC",1212528,475830,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,110.54824525943219,00:01:50,0.891,schools
"1050 E 13TH AV, VANCOUVER, BC",1212532,475729,59150745004,Charles Dickens Elementary,1212535,475325,113.8262182117354,00:01:53,0.724,schools
"1050 E 33RD AV, VANCOUVER, BC",1212537,473672,59150381004,Sir Richard McBride Annex,1212408,473884,51.48706950729285,00:00:51,0.261,schools
"1050 E GEORGIA ST, VANCOUVER, BC",1212448,477894,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,67.27703130509359,00:01:07,0.289,schools
"1050 E HASTINGS ST, VANCOUVER, BC",1212466,478197,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,48.19016532878545,00:00:48,0.271,schools
"1050 GLEN DRIVE, VANCOUVER, BC",1212537,477549,59150751023,Admiral Seymour StrongStart Centre,1212578,477967,102.69610436916867,00:01:42,0.572,schools
"1050 GRANVILLE ST, VANCOUVER, BC",1209431,477827,59154134002,Anchor Point Montessori,1208902,477646,144.72327983047373,00:02:24,0.907,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208769,477765,59150792005,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208758,477775,59150792005,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208743,477789,59150792005,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HOMER ST, VANCOUVER, BC",1209657,477632,59153470004,Elsie Roy Elementary,1209538,477136,118.29787096587178,00:01:58,0.917,schools
"1050 JERVIS ST, VANCOUVER, BC",1208765,478443,59153674003,Lord Roberts Annex,1208956,478319,49.613160170690676,00:00:49,0.321,schools
"1050 KINGSWAY, VANCOUVER, BC",1212499,475132,59154190005,Charles Dickens Elementary,1212535,475325,55.50909115622798,00:00:55,0.292,schools
"1050 LAURIER AV, VANCOUVER, BC",1209196,474682,59150659016,Vancouver Talmud Torah Elementary,1209333,474385,52.08045643625263,00:00:52,0.345,schools
"1050 NANTON AV, VANCOUVER, BC",1209193,474210,59150670010,Vancouver Talmud Torah Elementary,1209333,474385,62.21040520532334,00:01:02,0.278,schools
"1050 NICOLA ST, VANCOUVER, BC",1208566,478612,59150846006,Lord Roberts Elementary,1208355,478705,58.749130554508,00:00:58,0.377,schools
"1050 W 10TH AV, VANCOUVER, BC",1209185,476004,59153136002,L'Ecole Bilingue Elementary,1209026,475541,102.79195013054688,00:01:42,0.791,schools
"1050 W 10TH AV, VANCOUVER, BC",1209215,476004,59153136002,L'Ecole Bilingue Elementary,1209026,475541,102.79195013054688,00:01:42,0.791,schools
"1050 W 10TH AV, VANCOUVER, BC",1209200,476004,59153136002,L'Ecole Bilingue Elementary,1209026,475541,102.79195013054688,00:01:42,0.791,schools
"1050 W 15TH AV, VANCOUVER, BC",1209177,475493,59150645003,L'Ecole Bilingue Elementary,1209026,475541,54.05904090077693,00:00:54,0.358,schools
"1050 W 26TH AV, VANCOUVER, BC",1209190,474415,59150659008,Westside Montessori,1209243,474492,44.503353377597044,00:00:44,0.127,schools
"1050 W 33RD AV, VANCOUVER, BC",1209203,473669,59150668001,Pacific Torah Institute International,1209340,472811,102.52636865906175,00:01:42,0.928,schools
"1050 W 38TH AV, VANCOUVER, BC",1209189,473148,59150669008,Pacific Torah Institute International,1209340,472811,73.21054141002918,00:01:13,0.545,schools
"1050 W KING EDWARD AV, VANCOUVER, BC",1209188,474521,59150659018,Westside Montessori,1209243,474492,12.730877586993914,00:00:12,0.036,schools
"1050 W PENDER ST, VANCOUVER, BC",1209680,478770,59150850008,Alexander Academy,1210097,478578,108.59173704675251,00:01:48,0.604,schools
"1051 BROUGHTON ST, VANCOUVER, BC",1208625,478572,59150846006,Lord Roberts Elementary,1208355,478705,81.4140850710219,00:01:21,0.56,schools
"1051 DAVIE ST, VANCOUVER, BC",1208931,477994,59153684002,Pattison High School,1209307,478110,75.7776155046993,00:01:15,0.475,schools
"1051 E 12TH AV, VANCOUVER, BC",1212526,475887,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,107.91357101299187,00:01:47,0.997,schools
"1051 E 15TH AV, VANCOUVER, BC",1212519,475583,59150737004,Charles Dickens Elementary,1212535,475325,97.76343489427721,00:01:37,0.498,schools
"1051 E 21ST AV, VANCOUVER, BC",1212540,475013,59154158001,Charles Dickens Annex,1212533,474809,70.25646558137032,00:01:10,0.314,schools
"1051 E 37TH AV, VANCOUVER, BC",1212508,473288,59150383002,Sir Alexander Mackenzie Elementary,1212313,473057,62.10090245663237,00:01:02,0.4,schools
"1051 IRONWORK PASSAGE, VANCOUVER, BC",1209114,476661,59153689016,False Creek Elementary,1209243,476553,195.09066602658356,00:03:15,0.397,schools
"1051 LAURIER AV, VANCOUVER, BC",1209192,474763,59150659002,Vancouver Talmud Torah Elementary,1209333,474385,63.31865766810504,00:01:03,0.494,schools
"1051 WOLFE AV, VANCOUVER, BC",1209190,475084,59150656003,L'Ecole Bilingue Elementary,1209026,475541,70.00217521173072,00:01:10,0.642,schools
"1052 E 14TH AV, VANCOUVER, BC",1212536,475630,59150737004,Charles Dickens Elementary,1212535,475325,94.29897824082286,00:01:34,0.626,schools
"1052 ROBSON ST, VANCOUVER, BC",1209361,478413,59153682002,Pattison High School,1209307,478110,68.56990723249223,00:01:08,0.442,schools
"1052 WOLFE AV, VANCOUVER, BC",1209143,475023,59150657010,L'Ecole Bilingue Elementary,1209026,475541,73.2860048640607,00:01:13,0.677,schools
"1053 DOUGLAS CRESCENT, VANCOUVER, BC",1209193,475196,59150656002,L'Ecole Bilingue Elementary,1209026,475541,71.55762546067254,00:01:11,0.675,schools
"1053 E 11TH AV, VANCOUVER, BC",1212534,475989,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,116.82182150784725,00:01:56,1.086,schools
"1053 E 12TH AV, VANCOUVER, BC",1212536,475887,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,104.64156283682127,00:01:44,0.987,schools
"1053 E 15TH AV, VANCOUVER, BC",1212530,475583,59150737004,Charles Dickens Elementary,1212535,475325,96.58671969797483,00:01:36,0.633,schools
"1053 KINGSWAY, VANCOUVER, BC",1212534,475189,59154191009,Charles Dickens Elementary,1212535,475325,48.06881344993802,00:00:48,0.196,schools
"1053 NICOLA ST, VANCOUVER, BC",1208538,478638,59150846004,Lord Roberts Elementary,1208355,478705,58.74396286099642,00:00:58,0.377,schools
"1054 BALFOUR AV, VANCOUVER, BC",1209202,474819,59150659002,Vancouver Talmud Torah Elementary,1209333,474385,59.82436023438938,00:00:59,0.483,schools
"1054 E 11TH AV, VANCOUVER, BC",1212535,475931,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,104.66691285355193,00:01:44,0.987,schools
"1054 E 22ND AV, VANCOUVER, BC",1212540,474851,59150373001,Charles Dickens Annex,1212533,474809,2.47605213969339,00:00:02,0.008,schools
"1054 E 31ST AV, VANCOUVER, BC",1212522,473924,59150419004,Sir Richard McBride Annex,1212408,473884,22.32462518490572,00:00:22,0.07,schools
"1054 W 11TH AV, VANCOUVER, BC",1209186,475901,59153136003,L'Ecole Bilingue Elementary,1209026,475541,95.79533726289232,00:01:35,0.69,schools
"1054 W 11TH AV, VANCOUVER, BC",1209201,475901,59153136003,L'Ecole Bilingue Elementary,1209026,475541,95.79533726289232,00:01:35,0.69,schools
"1055 CANADA PLACE, VANCOUVER, BC",1209925,479094,59153997004,Alexander Academy,1210097,478578,175.13442380659225,00:02:55,0.889,schools
"1055 DENMAN ST, VANCOUVER, BC",1208207,478934,59150864001,King George Secondary,1208443,479047,70.88878745556812,00:01:10,0.6,schools
"1055 DUNSMUIR ST, VANCOUVER, BC",1209587,478729,59150850008,Lord Roberts Annex,1208956,478319,111.30517374686225,00:01:51,0.823,schools
"1055 E 17TH AV, VANCOUVER, BC",1212533,475414,59154191003,Charles Dickens Elementary,1212535,475325,64.71201688255749,00:01:04,0.243,schools
"1055 E 29TH AV, VANCOUVER, BC",1212510,474211,59150375007,Sir Richard McBride Annex,1212408,473884,65.16862496153131,00:01:05,0.482,schools
"1055 E 38TH AV, VANCOUVER, BC",1212534,473212,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,79.99690304867462,00:01:19,0.38,schools
"1055 E 39TH AV, VANCOUVER, BC",1212536,473113,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,70.3147558036754,00:01:10,0.278,schools
"1055 E 40TH AV, VANCOUVER, BC",1212542,473008,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,73.80986023459988,00:01:13,0.278,schools
"1055 E 41ST AV, VANCOUVER, BC",1212547,472905,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,88.02689977282337,00:01:28,0.384,schools
"1055 E BROADWAY, VANCOUVER, BC",1212513,476198,59150721002,Mount Pleasant StrongStart Centre,1211649,476302,148.93823795139645,00:02:28,1.138,schools
"1055 E PENDER ST, VANCOUVER, BC",1212464,478153,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,55.48036130619822,00:00:55,0.232,schools
"1055 GRANVILLE ST, VANCOUVER, BC",1209377,477860,59154134003,Anchor Point Montessori,1208902,477646,122.07847071231095,00:02:02,0.789,schools
"1055 HARWOOD ST, VANCOUVER, BC",1208791,477825,59150793003,Anchor Point Montessori,1208902,477646,94.1373824019446,00:01:34,0.639,schools
"1055 HOMER ST, VANCOUVER, BC",1209608,477666,59154135001,Elsie Roy Elementary,1209538,477136,120.21458024370541,00:02:00,0.735,schools
"1055 RICHARDS ST, VANCOUVER, BC",1209529,477729,59154134001,Elsie Roy Elementary,1209538,477136,132.21229992222288,00:02:12,0.824,schools
"1055 SEYMOUR ST, VANCOUVER, BC",1209453,477791,59154134002,Anchor Point Montessori,1208902,477646,141.01525794374226,00:02:21,0.896,schools
